Potential Duplicate,id,title,title_arabic,title_french,country_id,cultural_context_id,audio_url,audio_duration,audio_file_size,audio_format,audio_bitrate,audio_sample_rate,description,description_arabic,description_french,lyrics,lyrics_arabic,lyrics_french,tags,chant_type,football_team,tournament,historical_significance,is_official,is_traditional,is_verified,verification_notes,verified_by,verified_at,copyright_status,copyright_holder,license_type,license_expires_at,attribution_required,creator_user_id,community_submitted,community_notes,play_count,download_count,share_count,like_count,average_rating,rating_count,status,moderation_notes,moderated_by,moderated_at,language,dialect,region,meta_title,meta_description,slug,recorded_date,uploaded_at,created_at,updated_at,audio_bucket_url,artist,year,hashtags,viral_moment_en,viral_moment_ar,viral_moment_fr,viral_moment_pt,youtube_url
False,30dda506-1059-492b-a21f-670588cb6e80,Viva Algeria,,,c0aa2c15-de2e-42a9-b8ae-8f1aebebc9b0,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/VivaAlgeria.mp3,250,4006543.0,mp3,3495251.0,32000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:22.235318+00,2025-11-23 15:16:22.235318+00,2025-11-23 15:16:22.235318+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/VivaAlgeria.mp3,,,[],,,,,
False,6eecc7a5-5a68-459f-917b-a28f6a3712fa,Viva Algeria,,,c0aa2c15-de2e-42a9-b8ae-8f1aebebc9b0,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/VivaAlgeria.mp3,250,4006543.0,mp3,3495251.0,32000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:29:10.810528+00,2025-11-23 04:29:10.810528+00,2025-11-23 04:29:10.810528+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/VivaAlgeria.mp3,,,[],,,,,
False,13e0fbea-70fa-4f8c-8036-faadc2a78212,Why Algerian Fans Can'T Get Enough Of Desert Warriors Anthem,,,c0aa2c15-de2e-42a9-b8ae-8f1aebebc9b0,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/WhyAlgerianFansCan_tGetEnoughofDesertWarriorsAnthem.mp3,182,2913534.0,mp3,366352.0,22050.0,"{""en"":""Football chant for algeria national team"",""fr"":""Chant de football pour l'équipe nationale du algeria"",""pt"":""Cântico de futebol para a seleção do algeria"",""ar"":""هتاف كرة القدم لمنتخب algeria""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:41.542734+00,2025-11-23 15:16:41.542734+00,2025-11-23 15:16:41.542734+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/WhyAlgerianFansCan_tGetEnoughofDesertWarriorsAnthem.mp3,,,[],,,,,
False,8b48c524-ce1a-41c9-99ec-38ffe8b956ef,Why Algerian Fans Can'T Get Enough Of Desert Warriors Anthem,,,c0aa2c15-de2e-42a9-b8ae-8f1aebebc9b0,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/WhyAlgerianFansCan_tGetEnoughofDesertWarriorsAnthem.mp3,182,2913534.0,mp3,366352.0,22050.0,"{""en"":""Football chant for algeria national team"",""fr"":""Chant de football pour l'équipe nationale du algeria"",""pt"":""Cântico de futebol para a seleção do algeria"",""ar"":""هتاف كرة القدم لمنتخب algeria""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:32:08.483831+00,2025-11-23 04:32:08.483831+00,2025-11-23 04:32:08.483831+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/WhyAlgerianFansCan_tGetEnoughofDesertWarriorsAnthem.mp3,,,[],,,,,
False,9086d70c-d10e-44f7-b15f-db3d50b841b6,Why Algerian Fans Can'T Get Enough Of Desert Warriors Anthem,,,c0aa2c15-de2e-42a9-b8ae-8f1aebebc9b0,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/WhyAlgerianFansCan_tGetEnoughofDesertWarriorsAnthem.mp3,182,2913534.0,mp3,366352.0,22050.0,"{""en"":""Football chant for algeria national team"",""fr"":""Chant de football pour l'équipe nationale du algeria"",""pt"":""Cântico de futebol para a seleção do algeria"",""ar"":""هتاف كرة القدم لمنتخب algeria""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 14:00:11.219086+00,2025-11-23 14:00:11.219086+00,2025-11-23 14:00:11.219086+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Algeria/WhyAlgerianFansCan_tGetEnoughofDesertWarriorsAnthem.mp3,,,[],,,,,
False,42c119af-7c2c-4916-9e05-d5cdb8d295bf,Força Palancas Negras,,,d347edc4-6577-4928-ae3b-cdb037b527bd,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Angola/ForcaPalancasNegras.mp3,288,4604782.0,mp3,416000.0,0.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 23:59:11.458056+00,2025-11-23 23:59:11.458056+00,2025-11-23 23:59:11.458056+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Angola/ForcaPalancasNegras.mp3,,,[],,,,,
False,2e0b995e-706e-4f9b-8155-df9248ee7dec,Windeck,,,d347edc4-6577-4928-ae3b-cdb037b527bd,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Angola/Windeck.mp3,109,1745179.0,mp3,348417.0,16000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 23:59:30.271928+00,2025-11-23 23:59:30.271928+00,2025-11-23 23:59:30.271928+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Angola/Windeck.mp3,,,[],,,,,
False,3824dab6-a57f-4163-ad33-0212ed0379cc,Allez Les Etalons,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/AllezLesEtalons.mp3,284,4540321.0,mp3,192000.0,44100.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 00:38:36.13896+00,2025-11-24 00:38:36.13896+00,2025-11-24 00:38:36.13896+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/AllezLesEtalons.mp3,,,[],,,,,
False,7aa640e5-5cc2-4226-8c21-b6fef973571a,HymnedelaVictoireDitanye,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/HymnedelaVictoireDitanye.mp3,121,1934170.0,mp3,5273251.0,96000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:19:46.584815+00,2025-11-24 10:19:46.584815+00,2025-11-24 10:19:46.584815+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/HymnedelaVictoireDitanye.mp3,,,[],,,,,
False,92f9ceca-06cb-4710-aab6-d046df55025a,HymnedelaVictoireDitanye,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/HymnedelaVictoireDitanye.mp3,121,1934170.0,mp3,5273251.0,96000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:20:10.115295+00,2025-11-24 10:20:10.115295+00,2025-11-24 10:20:10.115295+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/HymnedelaVictoireDitanye.mp3,,,[],,,,,
False,cdc3ff97-bcca-4e52-8b78-5790c56ca441,HymnedelaVictoireDitanye,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/HymnedelaVictoireDitanye.mp3,121,1934170.0,mp3,5273251.0,96000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:19:58.597181+00,2025-11-24 10:19:58.597181+00,2025-11-24 10:19:58.597181+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/HymnedelaVictoireDitanye.mp3,,,[],,,,,
False,4ed9ec2f-ca15-440b-aa5b-22535acc893c,Les_supporters_du_Burkina_Faso_egalement,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Les_supporters_du_Burkina_Faso_egalement.mp3,46,737559.0,mp3,144000.0,22050.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:20:11.429034+00,2025-11-24 10:20:11.429034+00,2025-11-24 10:20:11.429034+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Les_supporters_du_Burkina_Faso_egalement.mp3,,,[],,,,,
False,2b5831ea-78a2-48c1-9297-2875169ade86,Les_supporters_du_Burkina_Faso_egalement,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Les_supporters_du_Burkina_Faso_egalement.mp3,46,737559.0,mp3,144000.0,22050.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:19:59.536457+00,2025-11-24 10:19:59.536457+00,2025-11-24 10:19:59.536457+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Les_supporters_du_Burkina_Faso_egalement.mp3,,,[],,,,,
False,c58bb24e-f99c-4396-bc0e-ad85656db2ea,Top_5_Best_players_in_Burkina_Faso_shor,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Top_5_Best_players_in_Burkina_Faso_shor.mp3,18,282613.0,mp3,1128938.0,24000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:20:11.976934+00,2025-11-24 10:20:11.976934+00,2025-11-24 10:20:11.976934+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Top_5_Best_players_in_Burkina_Faso_shor.mp3,,,[],,,,,
False,f85b9e39-8a22-4150-9732-8db8da243864,Tu me connais,,,4c862581-987d-4514-b848-fd72e56fa013,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Tumeconnais.mp3,228,3655722.0,mp3,4598751.0,96000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 00:40:01.375343+00,2025-11-24 00:40:01.375343+00,2025-11-24 00:40:01.375343+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Burkina%20Faso/Tumeconnais.mp3,,,[],,,,,
False,eb9348c4-c05a-4e88-8c60-6c2f254b0e61,Alex Song Punches Mario Mandzukic (Red Card) Cameroon Vs ...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AlexSongpunchesMarioMandzukic_redcard_Cameroonvs.mp3,33,526798.0,mp3,690901.0,44100.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:14:27.851873+00,2025-11-23 15:14:27.851873+00,2025-11-23 15:14:27.851873+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AlexSongpunchesMarioMandzukic_redcard_Cameroonvs.mp3,,,[],,,,,
False,ccdd7cdc-65da-41af-b383-e4af51e63ba4,Alex Song Punches Mario Mandzukic (Red Card) Cameroon Vs ...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AlexSongpunchesMarioMandzukic_redcard_Cameroonvs.mp3,33,526798.0,mp3,690901.0,44100.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 13:57:52.590535+00,2025-11-23 13:57:52.590535+00,2025-11-23 13:57:52.590535+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AlexSongpunchesMarioMandzukic_redcard_Cameroonvs.mp3,,,[],,,,,
False,56c76928-d119-475d-ac23-feb946a9387e,Alex Song Punches Mario Mandzukic (Red Card) Cameroon Vs ...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AlexSongpunchesMarioMandzukic_redcard_Cameroonvs.mp3,33,526798.0,mp3,690901.0,44100.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:07:17.727645+00,2025-11-23 04:07:17.727645+00,2025-11-23 04:07:17.727645+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AlexSongpunchesMarioMandzukic_redcard_Cameroonvs.mp3,,,[],,,,,
False,7008b033-52e3-40ed-9166-6cfafb5c2d1a,Allez Les Lions (Chant Mythique),,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AllezLesLionsChantMythique.mp3,138,2213088.0,mp3,56000.0,22050.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 13:58:12.02007+00,2025-11-23 13:58:12.02007+00,2025-11-23 13:58:12.02007+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AllezLesLionsChantMythique.mp3,,,[],,,,,
False,92961964-785a-433a-985f-cc0a7c077baa,Allez Les Lions (Chant Mythique),,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AllezLesLionsChantMythique.mp3,138,2213088.0,mp3,56000.0,22050.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:12:07.233251+00,2025-11-23 04:12:07.233251+00,2025-11-23 04:12:07.233251+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AllezLesLionsChantMythique.mp3,,,[],,,,,
False,5e2e5645-8d05-4cd3-b799-5976fbeecaee,Allez Les Lions (Chant Mythique),,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AllezLesLionsChantMythique.mp3,138,2213088.0,mp3,56000.0,22050.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:14:49.075972+00,2025-11-23 15:14:49.075972+00,2025-11-23 15:14:49.075972+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AllezLesLionsChantMythique.mp3,,,[],,,,,
False,a0bea739-2ef7-4afa-9a65-d8f4679f8653,Anthem Of Cameroon V Denmark (Fifa World Cup 2010),,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AnthemofCameroonvDenmark_FIFAWorldCup2010.mp3,70,1122885.0,mp3,515017.0,22050.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:14:19.341355+00,2025-11-23 04:14:19.341355+00,2025-11-23 04:14:19.341355+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/AnthemofCameroonvDenmark_FIFAWorldCup2010.mp3,,,[],,,,,
False,cf0c654b-ea8e-43f8-9b4c-3971b8a51fc5,Cameroon   🇨🇲 Roger Milla # Fifa World Cup Goals,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Cameroon_RogerMilla_FIFAWorldCupGoals.mp3,116,1851582.0,mp3,192000.0,11025.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:01.237322+00,2025-11-23 15:16:01.237322+00,2025-11-23 15:16:01.237322+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Cameroon_RogerMilla_FIFAWorldCupGoals.mp3,,,[],,,,,
False,0e013986-6a52-4907-9803-655293edc7f9,Cameroon   🇨🇲 Roger Milla # Fifa World Cup Goals,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Cameroon_RogerMilla_FIFAWorldCupGoals.mp3,116,1851582.0,mp3,192000.0,11025.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:25:47.977029+00,2025-11-23 04:25:47.977029+00,2025-11-23 04:25:47.977029+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Cameroon_RogerMilla_FIFAWorldCupGoals.mp3,,,[],,,,,
False,98c997e1-fe6f-497a-9856-8b9ad09aa42d,Cameroon   Les Rythmeurs Abc   Mbandjoh ( Clip Officiel B...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonLESRYTHMEURSABC_Mbandjoh_clipofficielb.mp3,251,4015576.0,mp3,8000.0,8000.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:19:25.586551+00,2025-11-23 04:19:25.586551+00,2025-11-23 04:19:25.586551+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonLESRYTHMEURSABC_Mbandjoh_clipofficielb.mp3,,,[],,,,,
False,ea49b302-de09-405c-9ab6-9deea1d9b604,Cameroon   Les Rythmeurs Abc   Mbandjoh ( Clip Officiel B...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonLESRYTHMEURSABC_Mbandjoh_clipofficielb.mp3,251,4015576.0,mp3,8000.0,8000.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:15:25.381061+00,2025-11-23 15:15:25.381061+00,2025-11-23 15:15:25.381061+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonLESRYTHMEURSABC_Mbandjoh_clipofficielb.mp3,,,[],,,,,
False,3e910def-2730-46ea-a8f4-a7e80fe37df3,Cameroon National Anthem (Vs Switzerland)   Fifa World Cu...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonNationalAnthem_vsSwitzerland_FIFAWorldCu.mp3,47,757881.0,mp3,64000.0,44100.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:21:04.046863+00,2025-11-23 04:21:04.046863+00,2025-11-23 04:21:04.046863+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonNationalAnthem_vsSwitzerland_FIFAWorldCu.mp3,,,[],,,,,
False,4fde99df-7406-4b2e-8712-a353feae4c9a,Cameroon National Anthem (Vs Switzerland)   Fifa World Cu...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonNationalAnthem_vsSwitzerland_FIFAWorldCu.mp3,47,757881.0,mp3,64000.0,44100.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:15:42.74471+00,2025-11-23 15:15:42.74471+00,2025-11-23 15:15:42.74471+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/CameroonNationalAnthem_vsSwitzerland_FIFAWorldCu.mp3,,,[],,,,,
False,630cf7f1-8363-467f-bd40-f3fb0a4be33b,Dramatic Late Winner! # Cameroon V Brazil # Fifa World Cu...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Dramaticlatewinner_CameroonvBrazil_FIFAWorldCu.mp3,95,1512216.0,mp3,1553001.0,96000.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:29.509049+00,2025-11-23 15:16:29.509049+00,2025-11-23 15:16:29.509049+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Dramaticlatewinner_CameroonvBrazil_FIFAWorldCu.mp3,,,[],,,,,
False,995d1d15-a8c7-4176-a60f-d750064c9d0b,Dramatic Late Winner! # Cameroon V Brazil # Fifa World Cu...,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Dramaticlatewinner_CameroonvBrazil_FIFAWorldCu.mp3,95,1512216.0,mp3,1553001.0,96000.0,"{""en"":""Football chant for cameroon national team"",""fr"":""Chant de football pour l'équipe nationale du cameroon"",""pt"":""Cântico de futebol para a seleção do cameroon"",""ar"":""هتاف كرة القدم لمنتخب cameroon""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:28:36.290301+00,2025-11-23 04:28:36.290301+00,2025-11-23 04:28:36.290301+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/Dramaticlatewinner_CameroonvBrazil_FIFAWorldCu.mp3,,,[],,,,,
False,9daf9f01-3d99-4bf1-907c-5ff03c4d1491,Venez Célébrer,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/VenezCelebrer.mp3,227,3636989.0,mp3,128000.0,0.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:33:26.364814+00,2025-11-23 04:33:26.364814+00,2025-11-23 04:33:26.364814+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/VenezCelebrer.mp3,,,[],,,,,
